"Participant","Stimulus","Trial_dur","Tracking_ratio","Trial","Blank_fix_count","Blank_fix_time","Blanks_fix_time_pct","Image_fix_count","Image_fix_time","Image_fix_time_pct","Text_fix_count","Text_fix_time","Text_fix_time_pct","Fix_count","Total_fix_dur","Saccade_count","Total_saccade_dur","Total_saccade_amp","Total_saccade_velocity","Blink_count","Condition","max_text_time","ws_Text","ws_Image","ws_dash","Text_Image","Text_ws","Text_dash","Image_Text","Image_ws","Image_dash","dash_Image","dash_Text","dash_ws","weighted_text_image","weighted_alt","total_alt","Version"
"K2","13 standard.jpg",31043,0,"Trial011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"standard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"K2","14-15 standard.jpg",42254.7,79.1,"Trial012",3,1575.2,3.7,8,1892.6,4.5,44,28971.5,68.6,55,32439.3,52,1199.9,34.1,1161,2,"standard",13326.6,7,0,0,3,5,14,3,1,2,2,13,1,0.493319630010277,23.9969167523124,53,2
"K23","2-3 image only.jpg",4449.7,73.4,"Trial001",0,0,0,12,2821,63.4,NA,NA,NA,12,2821,11,350.5,24.3,791.2,2,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"K23","2-3 textonly.jpg",21783,56.6,"Trial002",9,3689.2,16.9,NA,NA,NA,31,6577.1,30.2,40,10266.3,26,1068.5,321.4,3150.9,29,"text",985.3,17,0,2,0,17,30,0,0,0,0,30,2,0,45.1611374407583,100,2
"K23","4 image only.jpg",1930.7,79.4,"Trial003",0,0,0,7,1317.7,68.3,NA,NA,NA,7,1317.7,6,188.3,42.9,566,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"K23","4 text only.jpg",21801,51.8,"Trial004",6,1135.5,5.2,NA,NA,NA,32,7128.1,32.7,38,8263.6,17,2036.6,402.4,2489.6,21,"text",734.8,13,0,1,0,12,35,0,0,0,0,35,1,0,48.3690248565966,99,2
"K23","5 image only.jpg",3195,40.7,"Trial005",0,0,0,7,918.2,28.7,NA,NA,NA,7,918.2,5,166.9,46.8,1024,5,"image",0,0,1,0,0,0,0,0,1,3,3,0,0,0,2.56666666666667,10,2
"K23","5 text only.jpg",13775,20,"Trial006",4,567.6,4.1,NA,NA,NA,2,517.4,3.8,6,1085,1,33.4,8.1,241.5,25,"text",350.7,1,0,4,0,1,0,0,0,0,0,0,4,0,4.90140845070423,12,2
"K23","6-7 image only.jpg",1979.7,67.4,"Trial007",0,0,0,5,1102.3,55.7,NA,NA,NA,5,1102.3,4,116.9,10.6,437.5,1,"image",0,0,0,0,0,0,0,0,0,3,3,0,0,0,2.36764705882353,8,2
"K23","6-7 text only.jpg",33359.5,43.8,"Trial008",29,8413.1,25.2,NA,NA,NA,11,1802.8,5.4,40,10216,22,1686,418.4,4620.8,41,"text",484.3,12,0,29,0,11,11,0,0,0,0,11,29,0,41.45,105,2
"K23","8-9 standard.jpg",53285.5,27,"Trial009",7,1118.6,2.1,13,3315.9,6.2,9,1051.6,2,29,5486.1,20,1336.3,227.4,2953,63,"standard",350.7,2,1,1,8,3,4,8,1,11,11,5,0,4.08720930232558,23.5377906976744,57,2
"K23","12 standard.jpg",16402.7,41.4,"Trial010",1,83.5,0.5,2,350.6,2.1,3,317.3,1.9,6,751.4,4,767.9,143.1,637.5,25,"standard",83.5,2,1,0,0,2,4,2,1,2,3,3,0,0,8.4,22,2
"K23","13 standard.jpg",28878.1,70.8,"Trial011",4,500.9,1.7,51,9090.1,31.5,2,183.6,0.6,57,9774.6,37,3748,689,5806.9,16,"standard",100.2,1,2,4,1,0,3,0,2,51,50,3,5,0.0407830342577488,54.0717781402936,124,2
"K23","14-15 standard.jpg",22968,39.3,"Trial012",14,3321.6,14.5,3,567.5,2.5,6,1001.7,4.4,24,4991,19,1802.8,337.8,2316,23,"standard",601.2,5,0,6,0,6,2,1,1,0,1,2,5,0,17.038961038961,31,2
"K30","2-3 image only.jpg",25682.1,92.5,"Trial001",3,450.7,1.8,67,20032.2,78,NA,NA,NA,70,20482.9,65,3088.2,222.8,3264.1,2,"image",0,0,2,0,0,0,0,0,1,9,9,0,0,0,12.2196110210697,23,2
"K30","2-3 textonly.jpg",15004.4,86.4,"Trial002",33,6131.4,40.9,NA,NA,NA,11,1802.8,12,44,7934.2,44,4661.7,397.7,2753.3,3,"text",1219.1,6,0,4,0,5,1,0,0,0,0,1,4,0,11.6624737945493,23,2
"K30","4 image only.jpg",9608.5,77.4,"Trial003",0,0,0,25,4408,45.9,NA,NA,NA,25,4408,25,2203.4,105.1,1041.2,2,"image",0,0,0,0,0,0,0,0,0,2,2,0,0,0,3.65283018867925,6,2
"K30","4 text only.jpg",12741.2,87.6,"Trial004",3,367.8,2.9,NA,NA,NA,43,8477.7,66.5,46,8845.6,45,2107.1,59.7,1067.4,3,"text",7665.3,2,0,0,0,1,1,0,0,0,0,1,0,0,4.61436672967864,7,2
"K30","5 image only.jpg",17966.5,79.6,"Trial005",9,1118.9,6.2,32,6043,33.6,NA,NA,NA,41,7161.9,39,6710.9,512.3,3248.3,4,"image",0,0,10,1,0,0,0,0,10,10,10,0,1,0,25.4942528735632,44,2
"K30","5 text only.jpg",13941.5,85.7,"Trial006",17,1989.4,14.3,NA,NA,NA,13,1904,13.7,32,4995.1,32,6608.1,433.1,1726.5,3,"text",701.4,5,0,1,0,5,3,0,0,0,0,3,1,0,11.8046357615894,20,2
"K30","6-7 image only.jpg",22228.2,70.3,"Trial007",5,809.4,3.6,28,5484.6,24.7,NA,NA,NA,43,7913.3,39,5857.4,620.4,3806.3,11,"image",0,0,4,7,0,0,0,0,5,15,16,0,6,0,37.4845360824742,55,2
"K30","6-7 text only.jpg",33042.8,80.2,"Trial008",43,7406.8,22.4,NA,NA,NA,29,6711.8,20.3,72,14118.5,60,6248.2,1073.9,6955.9,9,"text",1603.2,21,0,23,0,19,9,0,0,0,0,7,25,0,33.4849884526559,106,2
"K30","8-9 standard.jpg",26459.4,74,"Trial009",17,2539.6,9.6,29,4140.1,15.6,11,2003.2,7.6,57,8682.9,42,7113.5,1690.9,7686.8,12,"standard",1519.7,3,7,13,4,2,3,3,8,23,23,3,13,1.7005444646098,60.5499092558984,107,2
"K30","12 standard.jpg",18751.1,70.7,"Trial010",24,3242.7,17.3,12,1519,8.1,5,804.2,4.3,44,6033.6,35,4101.2,727.8,5950.7,11,"standard",167,13,18,15,3,11,2,2,15,11,8,1,20,0.687664041994751,52.0183727034121,121,2
"K30","13 standard.jpg",23965.1,90.1,"Trial011",4,1001.6,4.2,25,10316.4,43,31,8580.5,35.8,60,19898.5,59,1736.9,85.7,1921.4,3,"standard",4208.4,4,2,0,8,5,2,9,1,3,3,2,0,2.05536912751678,14.4723154362416,41,2
"K30","14-15 standard.jpg",32273.7,70.1,"Trial012",40,9280.1,28.8,14,2850.1,8.8,17,3538.7,11,79,16871,72,3960.8,268.9,3834.4,11,"standard",517.7,20,4,15,3,21,2,4,3,1,1,2,15,1.70177165354331,34.7706692913386,93,2
"K45","2-3 image only.jpg",5193.1,73.2,"Trial001",0,0,0,8,3455.6,66.5,NA,NA,NA,8,3455.6,7,234.4,18.3,547,2,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"K45","2-3 textonly.jpg",84048.4,83.8,"Trial002",49,22881.1,27.2,NA,NA,NA,60,44010.4,52.4,114,67876.4,105,2705.8,254.1,4054.4,11,"text",4826.3,28,0,3,0,29,12,0,0,0,0,12,3,0,42.9705232129698,89,2
"K45","4 image only.jpg",3146.5,71.5,"Trial003",0,0,0,8,2019.1,64.2,NA,NA,NA,8,2019.1,9,219.1,15.4,660.1,1,"image",0,0,0,0,0,0,0,0,0,2,2,0,0,0,2.74380165289256,6,2
"K45","4 text only.jpg",24465,94.2,"Trial004",18,9161.7,37.4,NA,NA,NA,19,13156.3,53.8,37,22318,34,835.9,18,633.5,3,"text",3039.4,13,0,3,0,13,5,0,0,0,0,5,3,0,21.411501120239,44,2
"K45","5 image only.jpg",2762.5,66.4,"Trial005",0,0,0,4,1702.8,61.6,NA,NA,NA,4,1702.8,3,83.5,3.8,101.8,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"K45","5 text only.jpg",13409,85.8,"Trial006",8,3329.9,24.8,NA,NA,NA,14,7554.1,56.3,22,10884,20,451.1,13.8,474.4,2,"text",3891.1,5,0,2,0,6,0,0,0,0,0,0,2,0,10.5160796324655,17,2
"K45","6-7 image only.jpg",2344.4,77.5,"Trial007",0,0,0,7,1470,62.7,NA,NA,NA,7,1470,7,250.5,17.5,376.7,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"K45","6-7 text only.jpg",73992.9,77.8,"Trial008",51,36782.3,49.7,NA,NA,NA,31,16109.5,21.8,88,54793.2,79,2401.3,167.9,3847.3,17,"text",3072.8,35,0,14,0,36,5,0,0,0,0,6,13,0,33.4745145631068,111,2
"K45","8-9 standard.jpg",71235.2,93.1280835878892,"Trial009",29,15110.6,21.2489539113614,63,28267.8,39.657132569628,1,517.6,11.5,122,63510.9,118,3249.2,166,4170.2,4,"standard",2221.1,29,39,3,18,24,8,15,41,15,14,6,6,9.02706253284288,117.880977404099,220,2
"K45","12 standard.jpg",34191.1,78.8875271635016,"Trial010",49,13586.7,0,24,8196.4,23.946406418894,0,0,0,83,24420.8,72,2003.1,137.1,4013.8,12,"standard",567.8,10,9,26,7,5,1,3,14,4,4,1,26,4.35453315290934,48.2706359945873,112,2
"K45","13 standard.jpg",33824.2,94.1,"Trial011",19,10600.6,31.3,9,2687.8,7.9,NA,NA,NA,59,30382.1,56,1736,94.8,1892.6,2,"standard",4291.9,12,4,2,1,12,2,1,4,1,1,2,2,0.725479452054794,22.3375342465753,46,2
"K45","14-15 standard.jpg",37814.3,92.2,"Trial012",28,11852.4,31.3,15,4975.3,13.2,NA,NA,NA,76,33002.5,70,1752.8,86.9,2460.1,8,"standard",3974.6,14,5,6,3,13,7,1,8,3,3,9,4,0.488407258064516,32.4369959677419,78,2
"K80","2-3 image only.jpg",10910.7,76.2,"Trial001",1,150.3,1.4,14,7713.2,70.7,NA,NA,NA,15,7863.5,12,267.1,16,699.2,3,"image",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.722689075630252,6,2
"K80","2-3 textonly.jpg",70360,90.6,"Trial002",0,0,0,NA,NA,NA,50,62418,88.7,50,62418,49,985.9,51.5,1709.6,5,"text",11773.5,2,0,0,0,2,23,0,0,0,0,23,0,0,25.3557872226677,52,2
"K80","4 image only.jpg",3029.2,57.8,"Trial003",0,0,0,7,1414.1,46.7,NA,NA,NA,7,1414.1,6,118.9,13.5,445.4,2,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.647058823529412,4,2
"K80","4 text only.jpg",27363.1,93.4,"Trial004",0,0,0,NA,NA,NA,32,24155.4,88.3,32,24155.4,31,1018.6,47.5,845.8,3,"text",16232.4,0,0,0,0,0,2,0,0,0,0,2,0,0,2.77624309392265,6,2
"K80","5 image only.jpg",4427.3,85.5,"Trial005",0,0,0,7,3621.7,81.8,NA,NA,NA,7,3621.7,6,168.3,17,397.9,1,"image",0,0,0,0,0,0,0,0,0,2,2,0,0,0,2.08256880733945,6,2
"K80","5 text only.jpg",23351.2,87.6,"Trial006",22,5842.6,25,NA,NA,NA,19,10066.8,43.1,41,15909.3,40,4190.1,211.3,1356.5,3,"text",2137.6,11,0,1,0,10,13,0,0,0,0,13,1,0,26.9372384937239,51,2
"K80","6-7 image only.jpg",3477.2,72.9,"Trial007",0,0,0,7,2353.8,67.7,NA,NA,NA,7,2353.8,6,168,9,279.1,1,"image",0,0,0,0,0,0,0,0,0,3,3,0,0,0,2.33333333333333,8,2
"K80","6-7 text only.jpg",37407,89.6,"Trial008",13,1903.1,5.1,NA,NA,NA,54,25974.1,69.4,67,27877.2,65,5575.9,443.1,3411.4,2,"text",10754.8,19,0,1,0,19,7,0,0,0,0,7,1,0,28.0268817204301,56,2
"K80","8-9 standard.jpg",56948.8,94.2,"Trial009",7,1852.8,3.3,35,8359.3,14.7,74,32357.4,56.8,116,42569.5,113,11503.8,807.5,5995.5,3,"standard",5527.7,32,22,1,47,35,12,50,20,4,5,12,0,20.3192156862745,110.068235294118,242,2
"K80","12 standard.jpg",28276.3,94,"Trial010",1,183.6,0.6,13,2771.2,9.8,42,20099.2,71.1,56,23054,56,3489,239.4,1954.7,3,"standard",9669.3,4,2,0,5,2,3,4,4,0,0,3,0,1.54552023121387,10.1365606936416,29,2
"K80","13 standard.jpg",32208.9,94.7,"Trial011",4,1034.9,3.2,63,15607,48.5,12,4075.4,12.7,79,20717.3,76,9497.9,596.4,4351.5,2,"standard",1786.9,16,18,0,9,17,2,9,17,14,14,2,0,5.67413931144916,56.5804643714972,120,2
"K80","14-15 standard.jpg",33937,82.2,"Trial012",18,5883.4,17.3,18,3238.4,9.5,38,14983,44.1,74,24104.8,68,3356.5,187.3,2106.1,9,"standard",6362.7,11,2,2,0,13,5,2,0,3,3,5,2,0,19.8718125430737,50,2
"K81","2-3 image only.jpg",3050.6,40.4,"Trial001",2,300.5,9.9,1,300.5,9.9,NA,NA,NA,4,767.9,4,183.6,24.4,402.9,4,"image",0,0,2,2,0,0,0,0,2,0,0,0,1,0,3.75,9,2
"K81","2-3 textonly.jpg",39084.9,59.3,"Trial002",56,12402.9,31.7,NA,NA,NA,17,6775.3,17.3,78,19999.1,62,1955.9,243.7,5246.8,30,"text",1436.2,15,0,24,0,17,7,0,0,0,0,9,22,0,46.0566037735849,96,2
"K81","4 image only.jpg",10440.6,71.5,"Trial003",4,584.3,5.6,20,5241.6,50.2,NA,NA,NA,25,6076.3,26,1118.4,106.9,2552.6,7,"image",0,0,6,3,0,0,0,0,7,7,8,0,2,0,7.64945652173913,35,2
"K81","4 text only.jpg",18203.8,59.7,"Trial004",15,2539.6,14,NA,NA,NA,12,6477.1,35.6,27,9016.6,20,819.6,145.2,2540.4,12,"text",1970.6,9,0,6,0,9,8,0,0,0,0,8,6,0,16.1125226860254,48,2
"K81","5 image only.jpg",8191.1,63.7,"Trial005",0,0,0,21,4481.3,54.7,NA,NA,NA,21,4481.3,20,755.1,106.9,2218,6,"image",0,0,1,0,0,0,0,0,1,8,8,0,0,0,6.77121771217712,20,2
"K81","5 text only.jpg",38805,54.9,"Trial006",27,6277.8,16.2,NA,NA,NA,26,12070.3,31.1,55,18515.1,48,1653,192,3174.5,23,"text",3022.7,33,0,6,0,31,11,0,0,0,0,9,8,0,50.3273862622658,100,2
"K81","6-7 image only.jpg",13118.8,80.4,"Trial007",0,0,0,34,9565.3,72.9,NA,NA,NA,34,9565.3,29,767.9,54.9,1651.1,4,"image",0,0,1,0,0,0,0,0,1,7,7,0,0,0,9.02581755593804,18,2
"K81","6-7 text only.jpg",35025.1,64.5,"Trial008",31,9381.7,26.8,NA,NA,NA,20,10017.1,28.6,51,19398.8,45,1585.8,207,4695.4,14,"text",2354.7,34,0,13,0,34,9,0,0,0,0,9,13,0,48.1346316680779,114,2
"K81","8-9 standard.jpg",56650.1,72.2,"Trial009",32,7417.7,13.1,44,13452.1,23.7,33,15126.2,26.7,110,36112.9,95,3800,576.7,9252.2,21,"standard",2137.6,17,40,12,24,21,12,29,38,29,32,11,10,12.497022446175,125.288593678424,277,2
"K81","12 standard.jpg",24862.8,86.7,"Trial010",12,3872.9,15.6,11,2053.3,8.3,25,13771.8,55.4,48,19698,47,1519.1,181.4,4457.9,8,"standard",2939.2,19,4,10,5,18,9,4,5,1,1,9,10,2.91000841042893,49.542472666106,97,2
"K81","13 standard.jpg",33906.7,75.2,"Trial011",10,1636.4,4.8,31,6844.7,20.2,27,11752,34.7,69,20333.2,64,3572.5,463.5,6387,21,"standard",2588.5,13,16,6,16,14,6,14,13,10,5,9,8,7.07617504051864,57.8306320907618,132,2
"K81","14-15 standard.jpg",30170.1,82.6,"Trial012",27,10984.2,36.4,7,1435.4,4.8,27,11268,37.3,62,23771.2,54,1185.2,73.2,2043,4,"standard",1519.7,45,0,10,1,46,4,1,0,4,3,6,9,0.317039106145251,68.9587988826816,131,2
"S18","2-3 image only.jpg",8943.4,84.2,"Trial001",2,333.8,3.7,24,6176.3,69.1,NA,NA,NA,28,6860.7,25,617.6,49.4,1517,3,"image",0,0,1,1,0,0,0,0,1,7,8,0,0,0,6.17548076923077,20,2
"S18","2-3 textonly.jpg",14939.2,92.8,"Trial002",1,701.1,4.7,NA,NA,NA,36,12754.4,85.4,37,13455.5,35,634.4,32.4,1792,1,"text",2204.4,5,0,0,0,5,15,0,0,0,0,15,0,0,15.9195544554455,42,2
"S18","4 image only.jpg",7426,96.5,"Trial003",0,0,0,14,7077.5,95.3,NA,NA,NA,14,7077.5,12,284.8,9.4,499,0,"image",0,0,0,0,0,0,0,0,0,12,12,0,0,0,13.4117647058824,26,2
"S18","4 text only.jpg",11542.7,88.8,"Trial004",2,267.1,2.3,NA,NA,NA,22,9498.2,82.3,24,9765.3,22,400.6,12.9,680.2,3,"text",3139.6,5,0,1,0,4,5,0,0,0,0,5,1,0,7.49063032367973,23,2
"S18","5 image only.jpg",10088.5,61.8,"Trial005",0,0,0,17,5827.3,57.8,NA,NA,NA,17,5827.3,14,317.2,19.1,849.6,4,"image",0,0,3,0,0,0,0,0,3,7,7,0,0,0,7.3257790368272,22,2
"S18","5 text only.jpg",7014.7,84.6,"Trial006",0,0,0,NA,NA,NA,13,5862.7,83.6,13,5862.7,11,253.2,28.6,1021.1,1,"text",1319.3,1,0,0,0,0,11,0,0,0,0,11,0,0,12.6457142857143,25,2
"S18","6-7 image only.jpg",7108.3,77.6,"Trial007",1,283.7,4,16,4847.4,68.2,NA,NA,NA,17,5131.1,14,250.4,13.1,716.5,2,"image",0,0,1,0,0,0,0,0,1,3,3,0,0,0,4.9741935483871,10,2
"S18","6-7 text only.jpg",16358.8,84.9,"Trial008",0,0,0,NA,NA,NA,27,13180.8,80.6,27,13180.8,27,552.3,45.9,1411.3,3,"text",3757.5,2,0,1,0,2,9,0,0,0,0,9,1,0,16.0050632911392,26,2
"S18","8-9 standard.jpg",32367.5,80.9,"Trial009",2,667.8,2.1,16,5801.3,17.9,36,18465.8,57.1,54,24934.8,49,1234,78.9,2391,4,"standard",4208.4,1,2,0,7,1,11,6,2,4,3,12,0,3.61651131824234,26.4680426098535,51,2
"S18","12 standard.jpg",28277.9,76.7,"Trial010",0,0,0,24,10266.4,36.3,24,10278,36.3,48,20544.4,47,1085.7,74.1,2865.2,3,"standard",4074.8,1,5,0,3,1,10,3,5,1,1,10,0,2.21735604217356,29.4144363341444,42,2
"S18","13 standard.jpg",18586.5,89.1,"Trial011",1,384,2.1,20,8681.6,46.7,19,6516,35.1,40,15581.6,38,1152.1,151.5,3743.3,2,"standard",2388.1,4,1,0,6,1,8,2,4,11,10,9,0,4.19509594882729,40.6620469083156,58,2
"S18","14-15 standard.jpg",25569.6,94.6,"Trial012",2,768,3,38,13438.5,52.6,22,8245.6,32.2,63,22785.9,62,1486.7,87.7,2800.8,3,"standard",2338,1,5,0,2,2,7,4,4,2,3,6,0,0.818580833942941,17.9392831016825,38,2
"S6","2-3 image only.jpg",5698.8,81.3,"Trial001",1,217.1,3.8,12,4123.1,72.4,NA,NA,NA,13,4340.2,12,233.7,14.6,648.9,1,"image",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.39080459770115,4,2
"S6","2-3 textonly.jpg",46381.8,90.6,"Trial002",25,19497.6,42,NA,NA,NA,25,21267.4,45.9,50,40765,43,768.6,29.1,1544.6,10,"text",3991.3,19,0,1,0,20,6,0,0,0,0,6,1,0,32.4124132298898,55,2
"S6","4 image only.jpg",4077.3,72.4,"Trial003",2,881.9,21.6,6,1794.3,44,NA,NA,NA,8,2676.3,7,203.2,16.7,332.8,3,"image",0,0,2,0,0,0,0,0,1,1,1,0,0,0,2.79245283018868,7,2
"S6","4 text only.jpg",85397.6,86.8,"Trial004",53,43019.2,50.4,NA,NA,NA,23,28711.8,33.6,76,71731,70,2172.7,233.5,6543.2,21,"text",3540.4,70,0,9,0,70,2,0,0,0,0,1,10,0,75.9619842373667,164,2
"S6","5 image only.jpg",3462.6,74.1,"Trial005",1,300.4,8.7,8,2079.2,60,NA,NA,NA,9,2379.6,8,204.5,7.2,268.9,2,"image",0,0,1,0,0,0,0,0,1,1,1,0,0,0,3.12142857142857,6,2
"S6","5 text only.jpg",20375.4,91.3,"Trial006",25,12412.2,60.9,NA,NA,NA,7,5199,25.5,32,17611.2,30,768.2,77.3,2581.2,7,"text",1085.5,5,0,4,0,5,5,0,0,0,0,5,4,0,21.7532956685499,30,2
"S6","6-7 image only.jpg",3071.3,60.2,"Trial007",0,0,0,5,1452.8,47.3,NA,NA,NA,6,2037,5,133.6,10.1,281.5,1,"image",0,0,0,1,0,0,0,0,1,1,1,0,0,0,1.33333333333333,6,2
"S6","6-7 text only.jpg",50563.3,91.9,"Trial008",61,30480.2,60.3,NA,NA,NA,27,13361.1,26.4,89,44058.3,80,2092.8,291.5,5745.5,17,"text",1820.3,42,0,8,0,41,3,0,0,0,0,2,9,0,53.0915254237288,107,2
"S6","8-9 standard.jpg",56615.5,92.5,"Trial009",38,16359.9,28.9,60,25423.5,44.9,5,2170.1,3.8,108,47075.2,106,4540.7,726.4,10420,15,"standard",835,12,26,21,9,14,0,11,25,15,16,0,20,4.68957011980268,102.0725863284,171,2
"S6","12 standard.jpg",31755.7,91.6,"Trial010",33,13992.9,44.1,22,12433.6,39.2,2,582.3,1.8,57,27008.9,53,1235.7,86,3688.5,11,"standard",183.7,9,12,4,3,8,1,2,14,5,5,1,4,1.84398034398034,48.2321867321867,70,2
"S6","13 standard.jpg",47530.1,94.1,"Trial011",6,2938.3,6.2,51,29647.9,62.4,15,10589.1,22.3,72,43175.4,65,1352.8,41.4,1871.9,11,"standard",3557.1,7,6,0,7,8,4,8,5,2,2,4,0,4.13988439306358,31.2157996146435,55,2
"S6","14-15 standard.jpg",42303.7,91,"Trial012",21,9263.9,21.9,48,21260.8,50.3,7,1589.4,3.8,87,36338.9,76,2138.2,182.9,3421.2,12,"standard",551.1,3,17,17,9,4,1,10,19,10,13,1,14,6.71950662402924,69.4490634993148,120,2
"S7","2-3 image only.jpg",5517.4,82.5,"Trial001",1,150.3,2.7,11,3922.8,71.1,NA,NA,NA,12,4073.1,13,417.4,38.7,1018.3,1,"image",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.963265306122449,3,2
"S7","2-3 textonly.jpg",30076.3,95.1,"Trial002",7,3021.4,10,NA,NA,NA,38,24789,82.4,45,27810.5,43,819,27.7,1407.5,3,"text",7381.4,15,0,1,0,15,5,0,0,0,0,5,1,0,26.1852517985612,44,2
"S7","4 image only.jpg",4061.8,82.5,"Trial003",0,0,0,8,3121.1,76.8,NA,NA,NA,8,3121.1,8,251.1,32.5,720,2,"image",0,0,0,0,0,0,0,0,0,3,3,0,0,0,3.36702127659574,8,2
"S7","4 text only.jpg",20752,92.8,"Trial004",1,133.6,0.6,NA,NA,NA,22,18730,90.3,23,18863.5,21,617.7,58,546.4,1,"text",7798.9,1,0,0,0,2,5,0,0,0,0,5,0,0,2.54328621908127,15,2
"S7","5 image only.jpg",3661.7,71.5,"Trial005",0,0,0,6,2454.5,67,NA,NA,NA,6,2454.5,5,116.9,3.9,163.8,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"S7","5 text only.jpg",56739.4,94.6,"Trial006",36,22653.2,39.9,NA,NA,NA,35,29597,52.2,72,52500.6,70,1886.8,162.1,4162.5,6,"text",2321.3,44,0,12,0,44,36,0,0,0,0,35,12,0,70.6635988575055,185,2
"S7","6-7 image only.jpg",3860.1,66.1,"Trial007",0,0,0,7,2334.6,60.5,NA,NA,NA,7,2334.6,6,150.9,8,256.5,2,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.36428571428571,4,2
"S7","6-7 text only.jpg",32428.2,92.6,"Trial008",6,3089,9.5,NA,NA,NA,36,26158.5,80.7,42,29247.5,41,868.1,25.6,995.4,3,"text",7849,13,0,2,0,13,17,0,0,0,0,17,2,0,42.6735042735043,66,2
"S7","8-9 standard.jpg",70504.9,95.4,"Trial009",7,2403.7,3.4,48,18861.8,26.8,62,40098.4,56.9,117,61363.9,112,6362.5,388.1,5892.5,8,"standard",3623.9,23,21,1,24,26,23,27,18,16,15,24,1,12.7688756110809,99.3832156436719,221,2
"S7","12 standard.jpg",29192.7,90.7,"Trial010",5,2755.7,9.4,5,1786.3,6.1,36,21315.9,73,46,25857.9,44,885.7,60.5,2733,2,"standard",8483.6,13,12,3,8,12,12,9,12,2,2,11,4,5.04325371207231,66.6333118140736,102,2
"S7","13 standard.jpg",22682.5,94.4,"Trial011",5,2752.4,12.1,8,3088.4,13.6,22,14926.6,65.8,35,20767.3,35,718.2,44.1,1188,1,"standard",10020,17,9,0,6,17,3,5,9,2,2,3,0,3.82073954983923,52.8199356913183,75,2
"S7","14-15 standard.jpg",41011.8,95.4,"Trial012",10,10719.2,26.1,9,2169.9,5.3,33,25222.5,61.5,52,38111.6,48,1001.8,50.5,1933.9,3,"standard",8433.5,26,1,4,2,26,7,3,1,0,0,7,4,0.934032328527741,52.1695063346439,83,2
"E5","6-7 text only.jpg",NA,NA,"Trial010",NA,NA,NA,NA,NA,NA,3,970.7,39.1,NA,NA,NA,NA,NA,NA,NA,"text",4776.2,27,11,0,8,30,5,11,8,1,1,5,0,5.02690829214717,56.3091707852828,109,2
"E5","8-9 standard.jpg",NA,NA,"Trial011",NA,NA,NA,NA,NA,NA,43,13082.2,22.9,NA,NA,NA,NA,NA,NA,NA,"standard",3089.5,11,11,6,21,9,8,18,14,24,23,10,5,12.6831081081081,96.0844594594595,162,2
"E8","8-9 standard.jpg",NA,NA,"Trial011",NA,NA,NA,NA,NA,NA,35,14257.1,35.7,NA,NA,NA,NA,NA,NA,NA,"standard",2788.9,10,6,0,7,10,24,8,5,2,2,23,1,2.07528314457029,54.325782811459,100,2
"E9","8-9 standard.jpg",NA,NA,"Trial011",NA,NA,NA,NA,NA,NA,44,8697.3,8.6,NA,NA,NA,NA,NA,NA,NA,"standard",6295.9,27,12,2,32,22,63,28,17,13,13,63,2,17.3133983572895,164.263347022587,296,2
"K45","8-9 standard.jpg",NA,NA,"Trial011",NA,NA,NA,NA,NA,NA,28,19414.6,29.1,NA,NA,NA,NA,NA,NA,NA,"standard",4291.9,12,4,2,1,12,2,1,4,1,1,2,2,0.725479452054794,22.3375342465753,46,2
"E5","12 standard.jpg",NA,NA,"Trial012",NA,NA,NA,NA,NA,NA,56,22794.9,66.7,NA,NA,NA,NA,NA,NA,NA,"standard",2354.7,57,16,25,15,58,32,14,19,8,9,35,21,6.21720116618076,158.122813411079,311,2
"E8","12 standard.jpg",NA,NA,"Trial012",NA,NA,NA,NA,NA,NA,23,14674.9,63.1,NA,NA,NA,NA,NA,NA,NA,"standard",3473.6,9,1,2,2,7,14,1,3,0,0,14,2,0.258349705304519,39.8939096267191,57,2
"E9","12 standard.jpg",NA,NA,"Trial012",NA,NA,NA,NA,NA,NA,38,12227.2,20.6,NA,NA,NA,NA,NA,NA,NA,"standard",4909.8,28,14,14,13,28,60,8,18,22,20,66,10,5.81199294532628,138.361552028219,303,2
"K45","12 standard.jpg",NA,NA,"Trial012",NA,NA,NA,NA,NA,NA,10,2637.6,8,NA,NA,NA,NA,NA,NA,NA,"standard",3974.6,14,5,6,3,13,7,1,8,3,3,9,4,0.488407258064516,32.4369959677419,78,2
