"Participant","Stimulus","Trial_dur","Tracking_ratio","Trial","Blank_fix_count","Blank_fix_time","Blanks_fix_time_pct","Image_fix_count","Image_fix_time","Image_fix_time_pct","Text_fix_count","Text_fix_time","Text_fix_time_pct","Fix_count","Total_fix_dur","Saccade_count","Total_saccade_dur","Total_saccade_amp","Total_saccade_velocity","Blink_count","Condition","max_text_time","ws_Text","ws_Image","ws_dash","Text_Image","Text_ws","Text_dash","Image_Text","Image_ws","Image_dash","dash_Image","dash_Text","dash_ws","weighted_text_image","weighted_alt","total_alt","Version"
"F70","14-15 image only.jpg",6058.1,80.6,"Trial011",0,0,0,15,4388.6,72.4,NA,NA,NA,15,4388.6,14,571,41.5,583.1,2,"image",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.620689655172414,6,1
"F70","14-15 text only.jpg",24953.5,94.2,"Trial012",7,1652.6,6.6,NA,NA,NA,37,18446.6,73.9,44,20099.2,42,3088,178.8,1768,3,"text",10838.3,12,0,0,0,12,1,0,0,0,0,1,0,0,6.79453189726595,28,1
"F82","2-3 standard.jpg",26465.7,8.9,"Trial001",1,283.8,1.1,3,734.6,2.8,3,567.7,2.1,7,1586,6,317.2,33.1,599.8,16,"standard",417.5,0,2,0,1,0,1,1,1,0,0,1,0,0.0408163265306123,1.45918367346939,9,1
"F82","4 standard.jpg",25996.8,2.6,"Trial002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"standard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","5 standard.jpg",15971.2,0,"Trial003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"standard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","6-7 standard.jpg",35054.9,2.5,"Trial004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"standard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","8-9 image only.jpg",7040,3.6,"Trial005",1,116.8,1.7,0,0,0,NA,NA,NA,1,116.8,0,0,0,0,4,"image",0,0,0,2,0,0,0,0,0,0,0,0,2,0,2.25,6,1
"F82","8-9 text only.jpg",26095.1,2.9,"Trial006",0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,7,"text",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","12 image only.jpg",14903.4,0,"Trial007",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","12 text only.jpg",14972.4,15.4,"Trial008",1,93.5,0.6,NA,NA,NA,1,168.3,1.1,3,392.6,2,261.7,91.2,815.8,17,"text",100.2,0,0,1,0,1,2,0,0,0,0,3,0,0,2.875,9,1
"F82","13 image only.jpg",12438.4,0,"Trial009",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","13 text only.jpg",16972.9,2.7,"Trial010",0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,"text",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","14-15 image only.jpg",11703.6,0,"Trial011",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F82","14-15 text only.jpg",23459.1,16.8,"Trial012",3,360.1,1.5,NA,NA,NA,2,186.9,0.8,6,640.5,4,162.6,23.6,569.9,33,"text",100.2,1,0,2,0,2,1,0,0,0,0,2,1,0,2.23809523809524,11,1
"K28","2-3 standard.jpg",54758.8,96.8,"Trial001",1,200.3,0.4,11,2553,4.7,64,48411.7,88.4,76,51165,70,1869.6,92.8,2215.2,4,"standard",26369.3,1,3,0,4,1,5,4,3,1,1,5,0,2.4228515625,13.5797526041667,30,1
"K28","4 standard.jpg",34871.3,96,"Trial002",0,0,0,3,617.9,1.8,44,31449.7,90.2,47,32067.7,45,1653.4,60.1,1057,2,"standard",6195.7,2,3,0,3,1,19,3,4,0,0,19,0,0.803329864724246,24.4578563995838,56,1
"K28","5 standard.jpg",20518.1,96.9,"Trial003",1,116.9,0.6,8,2653.8,12.9,25,15625.4,76.2,34,18396.1,34,1652.6,79.6,1236.7,1,"standard",5728.1,0,4,0,0,3,7,3,1,1,1,7,0,0,15.2255434782609,29,1
"K28","6-7 standard.jpg",47178.6,96.8,"Trial004",4,500.8,1.1,34,6309.9,13.4,60,31183,66.1,98,37993.7,96,8046.3,441.1,3876.6,2,"standard",7097.5,12,21,0,18,9,8,15,24,1,1,8,0,11.3223684210526,77.4890350877193,119,1
"K28","8-9 image only.jpg",4541.7,91,"Trial005",1,116.8,2.6,15,3452.3,76,NA,NA,NA,16,3569.1,16,587.9,51.2,1138.1,1,"image",0,0,4,0,0,0,0,0,4,1,1,0,0,0,3.24766355140187,12,1
"K28","8-9 text only.jpg",54272.9,97.3,"Trial006",11,3531.2,6.5,NA,NA,NA,57,47248.6,87.1,68,50779.8,64,1570.3,104.9,1983.1,4,"text",10053.4,46,0,2,0,47,9,0,0,0,0,10,1,0,64.6147029865441,117,1
"K28","12 image only.jpg",6560.2,93.7,"Trial007",0,0,0,23,5675.8,86.5,NA,NA,NA,23,5675.8,22,484.1,28.3,1113.6,1,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.178362573099415,4,1
"K28","12 text only.jpg",32340.6,96.8,"Trial008",4,701.1,2.2,NA,NA,NA,61,28361.9,87.7,65,29063,63,2253.6,72.4,1670.6,2,"text",7765.5,20,0,0,0,20,5,0,0,0,0,5,0,0,19.4449541284404,52,1
"K28","13 image only.jpg",4062.2,82.9,"Trial009",0,0,0,11,2821.6,69.5,NA,NA,NA,11,2821.6,12,500.9,37.7,792,1,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.65294117647059,4,1
"K28","13 text only.jpg",43634.1,97,"Trial010",1,133.5,0.3,NA,NA,NA,51,40898.2,93.7,52,41031.7,50,1402.2,37.9,1049.3,3,"text",21860.3,1,0,0,0,0,8,0,0,0,0,8,0,0,9.33712428919578,19,1
"K28","14-15 image only.jpg",4626,99.4,"Trial011",0,0,0,15,4290.7,92.8,NA,NA,NA,15,4290.7,14,333.9,15.9,592,0,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.468992248062015,4,1
"K28","14-15 text only.jpg",36452.8,95.8,"Trial012",10,2587.5,7.1,NA,NA,NA,58,30815.7,84.5,68,33403.3,66,1635.9,52.4,1835.5,2,"text",14963.2,22,0,3,0,23,6,0,0,0,0,6,3,0,28.8423153692615,65,1
"K31","2-3 standard.jpg",35754.6,89.5,"Trial001",4,901.5,2.5,13,4089.3,11.4,42,24322.4,68,62,30498.5,53,2220,153.2,2869.3,9,"standard",11773.5,2,9,1,2,5,5,5,6,6,6,5,1,0.258977149075082,27.4766050054407,55,1
"K31","4 standard.jpg",29025.7,86.8,"Trial002",1,150.2,0.5,6,2154.5,7.4,33,22047.7,76,40,24352.4,29,584.6,18.1,719.1,12,"standard",5494.3,9,6,0,2,9,6,2,6,2,2,6,0,0.853641933287951,27.0878148400272,52,1
"K31","5 standard.jpg",12158.6,78.7,"Trial003",0,0,0,1,132.7,1.1,17,8860.5,72.9,18,8993.2,17,367.6,32.6,1520.5,5,"standard",7765.5,1,0,0,0,1,2,1,0,0,0,2,0,0,4.87222222222222,9,1
"K31","6-7 standard.jpg",36952.5,93.6,"Trial004",1,84.5,0.2,14,4523.7,12.2,50,28293.7,76.6,65,32901.8,63,1639,125.9,3354.6,7,"standard",8249.8,1,1,1,6,1,2,6,1,1,1,2,1,1.94939271255061,10.5733805668016,26,1
"K31","8-9 image only.jpg",8355.9,77.4,"Trial005",1,153.2,1.8,20,5637.4,67.5,NA,NA,NA,21,5790.6,20,587,66.4,1759.6,5,"image",0,0,1,0,0,0,0,0,1,4,4,0,0,0,7.12285714285714,12,1
"K31","8-9 text only.jpg",31758.5,92.5,"Trial006",7,3255.3,10.3,NA,NA,NA,36,24573.1,77.4,43,27828.4,36,634.7,18.8,1041.3,9,"text",13076.1,10,0,0,0,10,2,0,0,0,0,2,0,0,14.4647550776583,26,1
"K31","12 image only.jpg",22130,89.2,"Trial007",1,384,1.7,41,18441,83.3,NA,NA,NA,42,18825,37,834.7,30.3,1225.1,5,"image",0,0,3,0,0,0,0,0,4,2,2,0,0,0,3.96731448763251,13,1
"K31","12 text only.jpg",28844.3,88.4,"Trial008",5,1041.7,3.6,NA,NA,NA,36,22895.4,79.4,43,24638.3,41,919.8,108.4,3344.1,8,"text",6412.8,20,0,4,0,20,12,0,0,0,0,12,4,0,48.0849629130142,74,1
"K31","13 image only.jpg",12821.7,58.8,"Trial009",0,0,0,15,7157,55.8,NA,NA,NA,15,7157,13,283.4,27.8,1298.4,4,"image",0,0,0,0,0,0,0,0,0,2,2,0,0,0,3.84331797235023,6,1
"K31","13 text only.jpg",26114.3,80.9,"Trial010",1,141.5,0.5,NA,NA,NA,31,20637.6,79,32,20779.2,26,488,11.5,513.3,7,"text",6362.7,1,0,0,0,0,9,0,0,0,0,9,0,0,13.3191318327974,21,1
"K31","14-15 image only.jpg",12353.4,78.9,"Trial011",0,0,0,22,8692.6,70.4,NA,NA,NA,23,8892.9,22,723,72.6,1853.9,5,"image",0,0,0,0,0,0,0,0,0,5,6,0,0,0,4.5607476635514,13,1
"K31","14-15 text only.jpg",27843.1,91.2,"Trial012",1,250.4,0.9,NA,NA,NA,48,23271.5,83.6,51,24673.4,42,1259.9,41,1080.3,8,"text",5076.8,9,0,5,0,12,25,0,0,0,0,27,2,0,28.4989885367498,82,1
"K9","2-3 standard.jpg",28077.7,93,"Trial001",2,283.6,1,15,4840.9,17.2,27,19481,69.4,46,25487,45,1505.9,108,2334.3,2,"standard",5076.8,12,11,1,4,11,6,3,10,4,2,6,3,0.819371727748691,45.5896596858639,75,1
"K9","4 standard.jpg",18635.1,91.7,"Trial002",2,467.6,2.5,8,3556.3,19.1,18,12035.1,64.6,28,16059,28,1219.9,98.5,1042,2,"standard",4275.2,8,6,1,2,7,9,0,7,3,3,9,1,1.11342351716961,45.3288241415192,58,1
"K9","5 standard.jpg",15057,79.6,"Trial003",2,534.2,3.5,12,2243.9,14.9,23,6517.5,43.3,37,9295.6,34,2322.8,270.7,4068.2,5,"standard",2221.1,7,2,3,5,7,10,6,4,11,14,9,1,2.98763250883392,50.595406360424,81,1
"K9","6-7 standard.jpg",44279.1,94,"Trial004",0,0,0,43,13605.1,30.7,43,25439.1,57.5,86,39044.2,87,2588.8,235.1,5514,6,"standard",7665.3,4,3,0,10,2,6,8,4,2,2,5,1,5.81841432225064,30.5485933503836,49,1
"K9","8-9 image only.jpg",4192.3,77.5,"Trial005",0,0,0,14,2871.8,68.5,NA,NA,NA,14,2871.8,12,317.2,23.2,695.3,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"K9","8-9 text only.jpg",28826.7,94.2,"Trial006",4,1068.3,3.7,NA,NA,NA,28,25674.7,89.1,32,26743,31,601,12.5,605,1,"text",7798.9,7,0,3,0,7,8,0,0,0,0,8,3,0,17.6674984404242,38,1
"K9","12 image only.jpg",5660.7,84.2,"Trial007",0,0,0,12,4424.4,78.2,NA,NA,NA,12,4424.4,11,301.2,11.7,453,1,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"K9","12 text only.jpg",21800,92.7,"Trial008",4,1886.2,8.7,NA,NA,NA,19,17695,81.2,23,19581.2,21,467.5,35.8,781.5,3,"text",6329.3,8,0,0,0,7,1,0,0,0,0,1,0,0,8.36533559898046,19,1
"K9","13 image only.jpg",9824.4,57.8,"Trial009",1,133.5,1.4,15,5106.7,52,NA,NA,NA,16,5240.2,12,268.4,32.9,1230.9,4,"image",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.745283018867925,4,1
"K9","13 text only.jpg",20918.7,87.2,"Trial010",1,150.2,0.7,NA,NA,NA,24,17283.6,82.6,25,17433.9,23,484.5,27.5,1131.9,5,"text",8884.4,4,0,0,0,4,1,0,0,0,0,1,0,0,1.89895138226883,12,1
"K9","14-15 image only.jpg",5992.4,83.7,"Trial011",0,0,0,7,4824,80.5,NA,NA,NA,7,4824,5,150.2,28.1,656.8,2,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"K9","14-15 text only.jpg",19866.2,89.3,"Trial012",0,0,0,NA,NA,NA,26,17161,86.4,26,17161,26,501.1,29.8,1480.2,3,"text",8283.2,2,0,0,0,2,1,0,0,0,0,1,0,0,1.74466019417476,8,1
"S3","2-3 standard.jpg",99751.8,75.7,"Trial001",53,8964.9,9,32,6966.7,7,104,42478.6,42.6,198,59678.7,179,10046.4,1077.2,12776.1,50,"standard",5310.6,39,50,32,49,42,30,57,42,5,6,25,37,21.5261555494049,233.643786327152,416,1
"S3","4 standard.jpg",46945.7,94.3,"Trial002",9,3405.3,7.3,34,7264.6,15.5,60,29647.2,63.2,103,40317,93,3698.9,287.9,4950.2,11,"standard",5494.3,10,14,3,6,13,10,9,13,7,9,10,1,2.03665568369028,57.4855848434926,107,1
"S3","5 standard.jpg",35522.9,84,"Trial003",5,1051.7,3,30,6508.3,18.3,25,10183.3,28.7,60,17743.3,59,10284.7,1288.3,3974.2,4,"standard",8166.3,6,10,0,13,7,0,14,9,5,5,0,0,8.14138576779026,47.373595505618,71,1
"S3","6-7 standard.jpg",88341.9,87.4,"Trial004",14,4969,5.6,45,14920.2,16.9,95,47272.8,53.5,154,67162,150,9628.3,963.8,9968.4,19,"standard",4809.6,23,43,0,22,24,14,23,41,4,3,14,1,12.7437360456462,135.345571818407,214,1
"S3","8-9 image only.jpg",12568.3,83.4,"Trial005",8,1102,8.8,15,3138.4,25,NA,NA,NA,25,4757.9,25,3472.4,401.6,2248.4,3,"image",0,0,2,3,0,0,0,0,3,1,1,0,3,0,3.9,15,1
"S3","8-9 text only.jpg",108578,87.3,"Trial006",61,16022.8,14.8,NA,NA,NA,88,64556.3,59.5,149,80579.1,136,8671.4,1167.8,10296.4,26,"text",5945.2,67,0,16,0,68,25,0,0,0,0,27,14,0,143.370286420771,219,1
"S3","12 image only.jpg",12155.7,84.3,"Trial007",5,1068.5,8.8,34,7927.9,65.2,NA,NA,NA,39,8996.4,37,1121.9,90.6,2327.9,3,"image",0,0,6,0,0,0,0,0,7,7,7,0,0,0,13.2495378927911,29,1
"S3","12 text only.jpg",65546.2,89.7,"Trial008",35,13922.7,21.2,NA,NA,NA,62,39829.5,60.8,99,54019.4,88,4608.2,342.9,4647,9,"text",3340,61,0,14,0,61,15,0,0,0,0,16,13,0,104.005538461538,182,1
"S3","13 image only.jpg",10023.8,81.8,"Trial009",0,0,0,21,3446.3,34.4,NA,NA,NA,21,3446.3,23,4417.6,495.1,2752.4,3,"image",0,0,0,0,0,0,0,0,0,2,2,0,0,0,1.66346153846154,6,1
"S3","13 text only.jpg",79636.5,92.3,"Trial010",75,26335.3,33.1,NA,NA,NA,73,32879.4,41.3,148,59214.7,136,14053.7,1410.1,8441.1,14,"text",3173,72,0,25,0,72,21,0,0,0,0,22,24,0,117.230014025245,238,1
"S3","14-15 image only.jpg",15817.7,78.1,"Trial011",2,200.3,1.3,34,5638.3,35.6,NA,NA,NA,36,5838.7,35,4245.1,556.5,3174,6,"image",0,0,1,2,0,0,0,0,2,3,3,0,2,0,7.90625,15,1
"S3","14-15 text only.jpg",63827.2,92.8,"Trial012",38,16248.9,25.5,NA,NA,NA,55,32768.8,51.3,94,49218,93,7820.3,1044.9,5732.7,13,"text",5043.4,71,0,11,0,71,11,0,0,0,0,11,11,0,99.590064210882,188,1
"S82","2-3 standard.jpg",176375.7,86.7,"Trial001",19,6109.7,3.5,96,37742.1,21.4,111,100538.4,57,228,144957.9,204,5748,566.6,14291.7,32,"standard",8800.9,61,64,6,49,61,40,47,65,19,18,43,4,23.3707568807339,222.895871559633,479,1
"S82","4 standard.jpg",97471.1,86.9,"Trial002",17,4851.3,5,32,13123.1,13.5,67,61621.6,63.2,117,79879.7,113,3541.9,459.8,8795.1,16,"standard",9569.1,14,29,6,15,21,17,21,23,6,5,18,6,5.95936653469473,96.7803709106064,183,1
"S82","5 standard.jpg",30027.4,84.9,"Trial003",47,19987.3,66.6,11,3799.4,12.7,0,0,0,58,23786.7,54,1470.6,101.7,2688,9,"standard",0,0,17,5,0,0,0,0,18,0,0,0,5,0,22.483938547486,47,1
"S82","6-7 standard.jpg",131772.5,89.6,"Trial004",45,14322.2,10.9,154,81629.3,61.9,6,3305.5,2.5,228,110671.5,217,8252.1,770.9,12210.1,27,"standard",835,13,29,13,5,13,2,6,28,20,20,1,14,1.10518407212622,79.8586025544703,166,1
"S82","8-9 image only.jpg",7374.3,46.1,"Trial005",0,0,0,13,2511.9,34.1,NA,NA,NA,13,2511.9,12,623,71.8,1053.3,5,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"S82","8-9 text only.jpg",137637.5,84.8,"Trial006",91,61479.7,44.7,NA,NA,NA,57,50424.4,36.6,148,111904.1,139,3557.4,277.6,6742.2,25,"text",5060.1,111,0,12,0,112,9,0,0,0,0,9,12,0,140.369665427509,267,1
"S82","12 image only.jpg",3995.6,32.5,"Trial007",2,796.5,19.9,1,296.2,7.4,NA,NA,NA,3,1092.8,2,51.3,4.4,164.7,3,"image",0,0,3,1,0,0,0,0,2,0,0,0,1,0,3.22727272727273,9,1
"S82","12 text only.jpg",77385.9,75.9,"Trial008",80,42246.6,54.6,NA,NA,NA,14,12471.6,16.1,94,54718.2,91,3847.6,205.7,3148.5,11,"text",2154.3,38,0,15,0,38,0,0,0,0,0,0,15,0,61.6762107828206,108,1
"S82","13 image only.jpg",2330.8,54.3,"Trial009",1,868.3,37.3,2,317.5,13.6,NA,NA,NA,3,1185.8,2,66.8,4.3,98.2,1,"image",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.277777777777778,3,1
"S82","13 text only.jpg",144382.6,85.7,"Trial010",120,74705.7,51.7,NA,NA,NA,58,42394.3,29.4,180,118118.3,169,4331.9,375.8,8197.7,36,"text",6813.6,68,0,19,0,67,8,0,0,0,0,8,19,0,108.233769891565,191,1
"S82","14-15 image only.jpg",3028.9,71.5,"Trial011",1,342.1,11.3,5,1525.7,50.4,NA,NA,NA,6,1867.8,6,271.2,49.2,737,1,"image",0,0,1,1,0,0,0,0,1,0,0,0,1,0,2.80909090909091,6,1
"S82","14-15 text only.jpg",102029.8,79.1,"Trial012",70,50825.8,49.8,NA,NA,NA,35,26588.3,26.1,105,77414.1,98,2358.9,252,5994.6,18,"text",4108.2,63,0,23,0,67,9,0,0,0,0,12,20,0,117.746127366609,196,1
"Y27","2-3 standard.jpg",25033,88.9,"Trial001",1,166.9,0.7,14,2832.7,11.3,33,17528.6,70,48,20528.2,45,1287,97.1,2181.3,6,"standard",12358,0,2,0,1,1,5,2,1,0,0,5,0,0.371359223300971,4.62459546925566,19,1
"Y27","4 standard.jpg",18451.8,92.2,"Trial002",6,734.6,4,6,918.6,5,28,12119.1,65.7,41,13872.5,40,3021.5,301.4,2911.6,3,"standard",9919.8,4,1,7,2,5,1,3,0,1,1,1,7,0.0717703349282297,7.27033492822966,35,1
"Y27","5 standard.jpg",16504.5,89.8,"Trial003",2,183.6,1.1,19,2957.7,17.9,21,3505.6,21.2,42,6646.9,40,7726.2,503.3,2360.9,5,"standard",1386.1,3,5,0,5,4,0,6,4,2,2,0,0,2.02722772277228,16.8514851485149,33,1
"Y27","6-7 standard.jpg",36436.2,92.3,"Trial004",1,484.1,1.3,21,4290.6,11.8,74,16810,46.1,96,21584.7,95,11601.8,664.3,4651,7,"standard",2404.8,14,8,0,32,15,1,33,7,0,0,1,0,17.1901462663587,62.657428791378,113,1
"Y27","8-9 image only.jpg",6406.8,65.8,"Trial005",0,0,0,13,3203,50,NA,NA,NA,13,3203,13,603.5,82.7,1284.9,3,"image",0,0,1,0,0,0,0,0,0,2,2,0,0,0,4.81443298969072,7,1
"Y27","8-9 text only.jpg",20800.9,91.7,"Trial006",3,1138.9,5.5,NA,NA,NA,33,17238.6,82.9,36,18377.5,33,737.1,32.8,945.6,3,"text",6780.2,5,0,0,0,4,6,0,0,0,0,6,0,0,13.9202898550725,23,1
"Y27","12 image only.jpg",2381.2,57.4,"Trial007",0,0,0,5,784.7,33,NA,NA,NA,5,784.7,6,450.7,50.1,692.1,2,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"Y27","12 text only.jpg",17086.1,91.1,"Trial008",2,550.9,3.2,NA,NA,NA,30,13337.1,78.1,32,13887.9,31,1704.1,75.3,631.4,2,"text",6713.4,15,0,1,0,14,3,0,0,0,0,3,1,0,23.3937575030012,39,1
"Y27","13 image only.jpg",2447.2,68.1,"Trial009",0,0,0,3,467.4,19.1,NA,NA,NA,3,467.4,4,584.2,75.3,617.8,3,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"Y27","13 text only.jpg",17288.4,89.5,"Trial010",4,467.5,2.7,NA,NA,NA,36,10984.3,63.5,40,11451.7,40,4089.2,237.8,1936.2,2,"text",3239.8,9,0,1,0,9,5,0,0,0,0,5,1,0,14.1915820029028,32,1
"Y27","14-15 image only.jpg",4527,81,"Trial011",0,0,0,11,2938.9,64.9,NA,NA,NA,11,2938.9,11,719.2,73.2,1136.2,1,"image",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.30113636363636,4,1
"Y27","14-15 text only.jpg",16259.3,90.1,"Trial012",8,2554.3,15.7,NA,NA,NA,29,11050.9,68,37,13605.1,37,834.6,43.8,1870.7,5,"text",7014,13,0,0,0,13,5,0,0,0,0,4,1,0,15.3740831295844,38,1
"Y42","2-3 standard.jpg",63183.3,90.4,"Trial001",4,1185.2,1.9,23,5577.2,8.8,72,44988.7,71.2,99,51751.1,99,4542.8,283.5,3394,7,"standard",8400.1,24,25,3,23,21,10,18,29,3,2,12,2,10.3538312942692,82.8184159690921,174,1
"Y42","4 standard.jpg",83931.1,85.1,"Trial002",106,20266.4,24.1,64,13611.1,16.2,29,7690.6,9.2,229,48154.4,219,21190.1,1488.6,13812.1,23,"standard",2104.2,11,44,53,16,10,4,17,44,8,9,3,53,5.76535541752933,124.601794340925,274,1
"Y42","5 standard.jpg",55805.6,45,"Trial003",11,1883,3.4,27,6586,11.8,21,12123.6,21.7,59,20592.6,53,3537.5,636.5,5002.7,13,"standard",3724.1,5,15,7,7,5,9,7,15,10,10,9,7,4.14089068825911,48.4097165991903,108,1
"Y42","6-7 standard.jpg",65629.5,62.3,"Trial004",15,2303.7,3.5,60,9833.9,15,20,7623.5,11.6,95,19761.2,81,10186.1,2934,14223.4,24,"standard",5561.1,6,14,16,8,6,7,7,13,43,42,7,17,3.6557107641742,72.5267050123254,188,1
"Y42","8-9 image only.jpg",9405.1,61.8,"Trial005",3,934.7,9.9,16,4427.2,47.1,NA,NA,NA,19,5362,18,598.1,41.3,1277.1,2,"image",0,0,3,0,0,0,0,0,3,3,3,0,0,0,8.48701298701299,14,1
"Y42","8-9 text only.jpg",49658.6,61.1,"Trial006",43,6362.8,12.8,NA,NA,NA,41,11585.6,23.3,93,19200.3,77,6612.7,908.9,7209.3,17,"text",2972.6,32,0,12,0,31,11,0,0,0,0,10,13,0,36.026405451448,111,1
"Y42","12 image only.jpg",3730.6,69.2,"Trial007",0,0,0,2,217,5.8,NA,NA,NA,3,303.9,3,217,62.4,739.7,2,"image",0,0,0,0,0,0,0,0,0,1,2,0,0,0,1.35,5,1
"Y42","12 text only.jpg",31790.5,68.5,"Trial008",29,6443.6,20.3,NA,NA,NA,19,7915.9,24.9,48,14359.5,45,6929.4,1020.3,3976.1,6,"text",4091.5,17,0,11,0,15,3,0,0,0,0,2,12,0,36.6319444444444,62,1
"Y42","13 image only.jpg",4812.1,72,"Trial009",0,0,0,13,3212.3,66.8,NA,NA,NA,13,3212.3,12,396.7,17.2,412.9,1,"image",0,0,0,0,0,0,0,0,0,5,5,0,0,0,4.17460317460317,12,1
"Y42","13 text only.jpg",53491.1,61.4,"Trial010",45,7915.1,14.8,NA,NA,NA,27,12277.6,23,72,20192.7,62,7920.8,1718.7,7159.9,28,"text",4024.7,14,0,33,0,14,4,0,0,0,0,4,33,0,30.0203086921202,104,1
"Y42","14-15 image only.jpg",3377.6,0,"Trial011",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Y42","14-15 text only.jpg",45074.8,85.7,"Trial012",44,8157,18.1,NA,NA,NA,60,18777.4,41.7,104,26934.4,105,10381.3,600,4728.1,16,"text",1887.1,43,0,5,0,42,9,0,0,0,0,8,6,0,46.5694789081886,115,1
"Y6","2-3 standard.jpg",19006.1,90.3,"Trial001",1,717.7,3.8,5,1418.8,7.5,26,15107.6,79.5,32,17244.1,24,634.3,52.3,1593.9,6,"standard",6813.6,2,1,0,4,1,1,3,2,1,0,2,0,1.40537944284342,8.38520653218059,19,1
"Y6","4 standard.jpg",16355.3,93.1,"Trial002",1,183.6,1.1,5,1001.7,6.1,19,13454.5,82.3,25,14639.7,19,367.2,21.5,1135.9,6,"standard",3991.3,3,3,0,5,3,0,5,3,0,0,0,0,2.09954751131222,10.2205882352941,24,1
"Y6","5 standard.jpg",9909.3,89.1,"Trial003",0,0,0,4,2253.6,22.7,11,6159.9,62.2,15,8413.5,11,934.8,89.1,956.1,3,"standard",2505,5,1,0,5,4,1,5,2,0,1,0,0,2.51764705882353,12.2862745098039,26,1
"Y6","6-7 standard.jpg",23762.7,93.8,"Trial004",2,1034.9,4.4,20,6059.4,25.5,25,13805.6,58.1,47,20899.8,47,1252,158.2,5191.2,7,"standard",2338,13,15,0,10,13,3,11,14,0,0,2,1,4.5614591593973,39.6050753370341,84,1
"Y6","8-9 image only.jpg",2644.4,83.2,"Trial005",0,0,0,8,1903.3,72,NA,NA,NA,8,1903.3,7,734.5,57.3,512,0,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"Y6","8-9 text only.jpg",22981,94.2,"Trial006",1,183.6,0.8,NA,NA,NA,34,20699.7,90.1,35,20883.3,28,517.5,48.2,2177.9,10,"text",9969.9,11,0,0,0,10,0,0,0,0,0,0,0,0,12.5705229793978,23,1
"Y6","12 image only.jpg",1215.5,98.7,"Trial007",0,0,0,5,1118.4,92,NA,NA,NA,5,1118.4,4,66.8,3.3,197.1,0,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"Y6","12 text only.jpg",12939.7,91.6,"Trial008",4,1302,10.1,NA,NA,NA,20,10433.4,80.6,24,11735.4,23,417.3,72.9,3660.7,5,"text",4843,7,0,1,0,9,0,0,0,0,0,1,0,0,8.62234794908062,20,1
"Y6","13 image only.jpg",1431.4,99,"Trial009",0,0,0,3,1368.7,95.6,NA,NA,NA,3,1368.7,2,33.4,2.1,124.5,0,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"Y6","13 text only.jpg",16472.3,90.3,"Trial010",0,0,0,NA,NA,NA,27,14239.5,86.4,27,14239.5,25,517.5,86.3,3208.4,6,"text",5277.2,2,0,0,0,3,2,0,0,0,0,2,0,0,3.34686774941995,11,1
"Y6","14-15 image only.jpg",2612.2,88,"Trial011",0,0,0,9,2086.6,79.9,NA,NA,NA,9,2086.6,8,517.6,56.5,537.1,0,"image",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
