"Participant","Stimulus","Trial_dur","Tracking_ratio","Trial","Blank_fix_count","Blank_fix_time","Blanks_fix_time_pct","Image_fix_count","Image_fix_time","Image_fix_time_pct","Text_fix_count","Text_fix_time","Text_fix_time_pct","Fix_count","Total_fix_dur","Saccade_count","Total_saccade_dur","Total_saccade_amp","Total_saccade_velocity","Blink_count","Condition","max_text_time","ws_Text","ws_Image","ws_dash","Text_Image","Text_ws","Text_dash","Image_Text","Image_ws","Image_dash","dash_Image","dash_Text","dash_ws","weighted_text_image","weighted_alt","total_alt","Version"
"S101","page4_clean.png",64440.6,94.8,"Trial004",27,6418,10,41,9847.7,15.3,71,39238.4,60.9,139,55504,134,5310.8,290.3,5395,11,"clean",6028.7,39,10,2,8,39,12,8,9,3,2,12,3,3.30630630630631,90.0795795795796,149,5
"S101","page5_clean.jpg",63979.9,86.6,"Trial005",31,7646.1,12,55,18843.5,29.5,60,23153.1,36.2,147,49859.7,136,4892.4,267.8,5256.1,20,"clean",2939.2,15,17,4,17,16,3,17,16,6,4,4,5,6.63227953410982,76.3923460898502,126,5
"S101","page6_clean.jpg",39564.5,92,"Trial006",15,4574.4,11.6,11,2704.3,6.8,49,21150.3,53.5,86,31200,82,4675,571.8,2726.9,6,"clean",5160.3,18,2,9,2,18,5,3,1,0,0,5,9,0.797974413646055,39.6167377398721,74,5
"S93","page1_standard.jpg",104968.2,92.9,"Trial001",21,8613.3,8.2,108,64705.2,61.6,34,13794.9,13.1,176,94525.5,168,4726.1,354.4,7317.5,6,"standard",1486.3,19,18,10,21,23,2,23,18,34,35,4,6,16.9818374184447,137.387762299418,215,5
"S93","page2_standard.jpg",166110.8,85.3,"Trial002",22,11621.1,7,188,80301.6,48.3,51,35888,21.6,262,128077.7,255,10873.6,939.4,11809.3,18,"standard",5043.4,39,34,9,26,41,20,28,35,32,34,21,6,9.46714378659727,122.891997397528,327,5
"S93","page3_standard.jpg",179373.9,46.6,"Trial003",20,5176,2.9,65,14205.7,7.9,118,30375.9,16.9,208,51100.7,186,19741.3,3550.9,22331,85,"standard",2338,27,23,13,24,29,52,21,27,39,39,58,7,15.7207729468599,199.035104669887,361,5
"S93","page4_clean.png",104673.8,51.4,"Trial004",5,968.7,0.9,93,20364.2,19.5,53,20208.1,19.3,151,41541,133,7910.8,977.7,10246,34,"clean",3189.7,18,8,11,4,19,30,5,9,36,38,30,9,1.99402390438247,118.787250996016,219,5
"S93","page5_clean.jpg",202564.9,35.5,"Trial005",60,13217.1,6.5,37,8475.1,4.2,84,25084.1,12.4,193,51185.3,158,8045.3,978.8,12644.4,120,"clean",1469.6,30,17,67,10,30,32,9,18,19,19,33,66,6.49710610932476,218.492282958199,352,5
"S93","page6_clean.jpg",72265.6,52.3,"Trial006",55,18464.6,25.6,21,6995.7,9.7,15,4691,6.5,105,33887,92,3175.2,251.7,4965.7,20,"clean",1937.2,16,10,21,2,16,7,0,13,4,5,9,18,0.628292682926829,66.7156097560976,123,5
"K34","page2_standard.jpg",NA,NA,"Trial004",NA,NA,NA,NA,NA,NA,69,32024.7,64.1,NA,NA,NA,NA,NA,NA,NA,"standard",4308.6,30,3,1,16,29,17,16,5,0,1,16,1,4.48761467889908,36.7018348623853,137,5
"K34","page3_standard.jpg",NA,NA,"Trial005",NA,NA,NA,NA,NA,NA,63,29509.8,70.1,NA,NA,NA,NA,NA,NA,NA,"standard",3473.6,16,4,2,8,19,17,10,3,1,1,18,1,3.96271186440678,61.326392251816,102,5
"K18","page4_clean.png",NA,NA,"Trial006",NA,NA,NA,NA,NA,NA,22,12854,72.9,NA,NA,NA,NA,NA,NA,NA,"clean",4776.2,17,1,1,1,18,0,3,0,0,0,0,1,0.816410256410256,26.8533333333333,44,5
"K34","page4_clean.png",NA,NA,"Trial006",NA,NA,NA,NA,NA,NA,73,33616.9,61,NA,NA,NA,NA,NA,NA,NA,"clean",3490.3,12,0,5,0,11,11,0,0,0,0,10,6,0,22.9721689059501,57,5
"K18","page5_clean.jpg",NA,NA,"Trial007",NA,NA,NA,NA,NA,NA,33,20265.7,55.1,NA,NA,NA,NA,NA,NA,NA,"clean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"K24","page5_clean.jpg",NA,NA,"Trial007",NA,NA,NA,NA,NA,NA,25,26509.1,63.5,NA,NA,NA,NA,NA,NA,NA,"clean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"K34","page5_clean.jpg",NA,NA,"Trial007",NA,NA,NA,NA,NA,NA,106,30947,63.4,NA,NA,NA,NA,NA,NA,NA,"clean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"K18","page6_clean.jpg",NA,NA,"Trial008",NA,NA,NA,NA,NA,NA,12,7311.7,40,NA,NA,NA,NA,NA,NA,NA,"clean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"K24","page6_clean.jpg",NA,NA,"Trial008",NA,NA,NA,NA,NA,NA,46,39580,63.4,NA,NA,NA,NA,NA,NA,NA,"clean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"K34","page6_clean.jpg",NA,NA,"Trial008",NA,NA,NA,NA,NA,NA,39,13509.4,52.3,NA,NA,NA,NA,NA,NA,NA,"clean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
